id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,R2,R2train
reg_2_82_9_4_False_MARS_MARS_0_nohp,reg,2,82,9,4,False,MARS,MARS,0,nohp,0.0425169467926025,True,0.9074564141461828,0.9183105410704444
reg_2_82_9_4_False_GBDT_XGBoost_0_nohp,reg,2,82,9,4,False,GBDT,XGBoost,0,nohp,0.0227589607238769,True,0.8701939209660231,0.9999995504651517
reg_2_82_9_4_False_GBDT_LGBM_0_nohp,reg,2,82,9,4,False,GBDT,LGBM,0,nohp,0.0069055557250976,True,0.7703921217558476,0.9483923879799084
reg_2_82_9_4_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,4,False,mlrnet,mlrnetfast,0,nohp,0.9945611953735352,True,0.8588187956153657,0.9401483490607008
reg_2_82_9_4_False_NN_regularnetfast_0_nohp,reg,2,82,9,4,False,NN,regularnetfast,0,nohp,0.9013960361480712,True,0.7886693504744338,0.95998244094117
reg_2_82_9_5_False_Baseline_Intercept_0_nohp,reg,2,82,9,5,False,Baseline,Intercept,0,nohp,0.0005769729614257,True,-0.0336391356264342,0.0
reg_2_82_9_5_False_GLM_Ridge_0_nohp,reg,2,82,9,5,False,GLM,Ridge,0,nohp,0.00118088722229,True,0.901544621754118,0.900897029471523
reg_2_82_9_5_False_GLM_Lasso_0_nohp,reg,2,82,9,5,False,GLM,Lasso,0,nohp,0.0334312915802001,True,0.8911484121508544,0.8982434296123026
reg_2_82_9_5_False_GLM_Enet_0_nohp,reg,2,82,9,5,False,GLM,Enet,0,nohp,0.0332880020141601,True,0.8940931043580469,0.8985882624333336
reg_2_82_9_5_False_TREE_CART_0_nohp,reg,2,82,9,5,False,TREE,CART,0,nohp,0.0014262199401855,True,0.6550585083269267,1.0
reg_2_82_9_5_False_RF_XRF_0_nohp,reg,2,82,9,5,False,RF,XRF,0,nohp,0.0742280483245849,True,0.8315663590362002,1.0
reg_2_82_9_5_False_GBDT_xgb_sklearn_0_nohp,reg,2,82,9,5,False,GBDT,xgb_sklearn,0,nohp,0.0313880443572998,True,0.8735007431746507,0.9984573286500946
reg_2_82_9_5_False_SVM_Kernel_0_nohp,reg,2,82,9,5,False,SVM,Kernel,0,nohp,0.0013368129730224,True,0.901535286403388,0.9008976014841378
reg_2_82_9_5_False_SVM_NuSVM_0_nohp,reg,2,82,9,5,False,SVM,NuSVM,0,nohp,0.0018787384033203,True,0.8534994660705082,0.9472655122971714
reg_2_82_9_5_False_NN_MLP_sklearn_0_nohp,reg,2,82,9,5,False,NN,MLP_sklearn,0,nohp,0.1218361854553222,True,0.8838730920934702,0.9607849509188812
reg_2_82_9_5_False_RF_RF_0_nohp,reg,2,82,9,5,False,RF,RF,0,nohp,0.1116890907287597,True,0.8672951557265137,0.9809971797317544
reg_2_82_9_5_False_MARS_MARS_0_nohp,reg,2,82,9,5,False,MARS,MARS,0,nohp,0.0824935436248779,True,0.8297756960921502,0.9000892320598113
reg_2_82_9_5_False_GBDT_XGBoost_0_nohp,reg,2,82,9,5,False,GBDT,XGBoost,0,nohp,0.0405151844024658,True,0.8282066958726024,0.9999994720674296
reg_2_82_9_5_False_GBDT_LGBM_0_nohp,reg,2,82,9,5,False,GBDT,LGBM,0,nohp,0.0070769786834716,True,0.9011979012134294,0.9406305611874304
reg_2_82_9_5_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,5,False,mlrnet,mlrnetfast,0,nohp,1.0284175872802734,True,0.9123454900819088,0.9628993001057572
reg_2_82_9_5_False_NN_regularnetfast_0_nohp,reg,2,82,9,5,False,NN,regularnetfast,0,nohp,0.9143216609954834,True,0.8605807330595547,0.9812608485401568
reg_2_82_9_6_False_Baseline_Intercept_0_nohp,reg,2,82,9,6,False,Baseline,Intercept,0,nohp,0.0005970001220703,True,-0.0170352583050201,0.0
reg_2_82_9_6_False_GLM_Ridge_0_nohp,reg,2,82,9,6,False,GLM,Ridge,0,nohp,0.0015778541564941,True,0.926708661049504,0.894414342219732
reg_2_82_9_6_False_GLM_Lasso_0_nohp,reg,2,82,9,6,False,GLM,Lasso,0,nohp,0.0360000133514404,True,0.8975374789303302,0.8716731872183066
reg_2_82_9_6_False_GLM_Enet_0_nohp,reg,2,82,9,6,False,GLM,Enet,0,nohp,0.0351262092590332,True,0.915266458025658,0.884804045927168
reg_2_82_9_6_False_TREE_CART_0_nohp,reg,2,82,9,6,False,TREE,CART,0,nohp,0.0014011859893798,True,0.8104302184280128,1.0
reg_2_82_9_6_False_RF_XRF_0_nohp,reg,2,82,9,6,False,RF,XRF,0,nohp,0.0739567279815673,True,0.8839467764763549,1.0
reg_2_82_9_6_False_GBDT_xgb_sklearn_0_nohp,reg,2,82,9,6,False,GBDT,xgb_sklearn,0,nohp,0.0309140682220459,True,0.8969210590963707,0.9977840043410582
reg_2_82_9_6_False_SVM_Kernel_0_nohp,reg,2,82,9,6,False,SVM,Kernel,0,nohp,0.0281567573547363,True,0.9276482613376492,0.8942804360252129
reg_2_82_9_6_False_SVM_NuSVM_0_nohp,reg,2,82,9,6,False,SVM,NuSVM,0,nohp,0.001615285873413,True,0.8998455113094658,0.9426017463833088
reg_2_82_9_6_False_NN_MLP_sklearn_0_nohp,reg,2,82,9,6,False,NN,MLP_sklearn,0,nohp,0.1090025901794433,True,0.8945550689808002,0.9615795164157748
reg_2_82_9_6_False_RF_RF_0_nohp,reg,2,82,9,6,False,RF,RF,0,nohp,0.1098299026489257,True,0.9011072880206684,0.9790077661568024
reg_2_82_9_6_False_MARS_MARS_0_nohp,reg,2,82,9,6,False,MARS,MARS,0,nohp,0.0139393806457519,True,0.8908922215883198,0.8880579816378142
reg_2_82_9_6_False_GBDT_XGBoost_0_nohp,reg,2,82,9,6,False,GBDT,XGBoost,0,nohp,0.0225021839141845,True,0.8909442473480496,0.9999995640730736
reg_2_82_9_6_False_GBDT_LGBM_0_nohp,reg,2,82,9,6,False,GBDT,LGBM,0,nohp,0.0066661834716796,True,0.8730406578075065,0.9403538009942566
reg_2_82_9_6_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,6,False,mlrnet,mlrnetfast,0,nohp,1.2874159812927246,True,0.8896079438121507,0.9344248367971146
reg_2_82_9_6_False_NN_regularnetfast_0_nohp,reg,2,82,9,6,False,NN,regularnetfast,0,nohp,0.9678657054901124,True,0.8897151133661613,0.9708149722276832
reg_2_82_9_7_False_Baseline_Intercept_0_nohp,reg,2,82,9,7,False,Baseline,Intercept,0,nohp,0.0006003379821777,True,-0.0009915994581919,0.0
reg_2_82_9_7_False_GLM_Ridge_0_nohp,reg,2,82,9,7,False,GLM,Ridge,0,nohp,0.007115364074707,True,0.8632606421962663,0.9116781566293964
reg_2_82_9_7_False_GLM_Lasso_0_nohp,reg,2,82,9,7,False,GLM,Lasso,0,nohp,0.0345919132232666,True,0.8591906670649929,0.912566580258376
reg_2_82_9_7_False_GLM_Enet_0_nohp,reg,2,82,9,7,False,GLM,Enet,0,nohp,0.0339975357055664,True,0.859862619706871,0.9125076949291098
reg_2_82_9_7_False_TREE_CART_0_nohp,reg,2,82,9,7,False,TREE,CART,0,nohp,0.0014793872833251,True,0.719140666447012,1.0
reg_2_82_9_7_False_RF_XRF_0_nohp,reg,2,82,9,7,False,RF,XRF,0,nohp,0.0741510391235351,True,0.7952905840765292,1.0
reg_2_82_9_7_False_GBDT_xgb_sklearn_0_nohp,reg,2,82,9,7,False,GBDT,xgb_sklearn,0,nohp,0.0307757854461669,True,0.7861976478702126,0.9990987242643772
reg_2_82_9_7_False_SVM_Kernel_0_nohp,reg,2,82,9,7,False,SVM,Kernel,0,nohp,0.0024096965789794,True,0.8637675257138138,0.9116289276594935
reg_2_82_9_7_False_SVM_NuSVM_0_nohp,reg,2,82,9,7,False,SVM,NuSVM,0,nohp,0.0018341541290283,True,0.7586829263585373,0.951173406418024
reg_2_82_9_7_False_NN_MLP_sklearn_0_nohp,reg,2,82,9,7,False,NN,MLP_sklearn,0,nohp,0.1025323867797851,True,0.7974528116856081,0.9648054264609712
reg_2_82_9_7_False_RF_RF_0_nohp,reg,2,82,9,7,False,RF,RF,0,nohp,0.1096026897430419,True,0.8158751617532907,0.9831293666048232
reg_2_82_9_7_False_MARS_MARS_0_nohp,reg,2,82,9,7,False,MARS,MARS,0,nohp,0.0148053169250488,True,0.8931314486852884,0.9227515960218796
reg_2_82_9_7_False_GBDT_XGBoost_0_nohp,reg,2,82,9,7,False,GBDT,XGBoost,0,nohp,0.0219616889953613,True,0.7540872414570519,0.9999996062961736
reg_2_82_9_7_False_GBDT_LGBM_0_nohp,reg,2,82,9,7,False,GBDT,LGBM,0,nohp,0.0070753097534179,True,0.793959287673828,0.94032777957795
reg_2_82_9_7_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,7,False,mlrnet,mlrnetfast,0,nohp,1.03981614112854,True,0.8725426164778256,0.9532765972428328
reg_2_82_9_7_False_NN_regularnetfast_0_nohp,reg,2,82,9,7,False,NN,regularnetfast,0,nohp,1.0110588073730469,True,0.8442775135072875,0.96217810180922
reg_2_82_9_8_False_Baseline_Intercept_0_nohp,reg,2,82,9,8,False,Baseline,Intercept,0,nohp,0.0006036758422851,True,-0.0236048487198123,0.0
reg_2_82_9_8_False_GLM_Ridge_0_nohp,reg,2,82,9,8,False,GLM,Ridge,0,nohp,0.0013618469238281,True,0.955988168465803,0.8727286941023203
reg_2_82_9_8_False_GLM_Lasso_0_nohp,reg,2,82,9,8,False,GLM,Lasso,0,nohp,0.034658670425415,True,0.9571462239506888,0.8722930471175944
reg_2_82_9_8_False_GLM_Enet_0_nohp,reg,2,82,9,8,False,GLM,Enet,0,nohp,0.0344440937042236,True,0.9569446026388368,0.8723129269269111
reg_2_82_9_8_False_TREE_CART_0_nohp,reg,2,82,9,8,False,TREE,CART,0,nohp,0.0013298988342285,True,0.9524785900292624,1.0
reg_2_82_9_8_False_RF_XRF_0_nohp,reg,2,82,9,8,False,RF,XRF,0,nohp,0.0741510391235351,True,0.9759783168272974,1.0
reg_2_82_9_8_False_GBDT_xgb_sklearn_0_nohp,reg,2,82,9,8,False,GBDT,xgb_sklearn,0,nohp,0.0303032398223876,True,0.9572417648825748,0.9973796239237356
reg_2_82_9_8_False_SVM_Kernel_0_nohp,reg,2,82,9,8,False,SVM,Kernel,0,nohp,0.0012331008911132,True,0.961339275110919,0.8715453524202897
reg_2_82_9_8_False_SVM_NuSVM_0_nohp,reg,2,82,9,8,False,SVM,NuSVM,0,nohp,0.0017790794372558,True,0.951648426711334,0.915458778077446
reg_2_82_9_8_False_NN_MLP_sklearn_0_nohp,reg,2,82,9,8,False,NN,MLP_sklearn,0,nohp,0.1020660400390625,True,0.9693178845988244,0.9447766872402612
reg_2_82_9_8_False_RF_RF_0_nohp,reg,2,82,9,8,False,RF,RF,0,nohp,0.1086611747741699,True,0.9677157661279496,0.9693000089766158
reg_2_82_9_8_False_MARS_MARS_0_nohp,reg,2,82,9,8,False,MARS,MARS,0,nohp,0.0370645523071289,True,0.956021520227671,0.8588231488926955
reg_2_82_9_8_False_GBDT_XGBoost_0_nohp,reg,2,82,9,8,False,GBDT,XGBoost,0,nohp,0.024829626083374,True,0.960506767724938,0.9999994931625792
reg_2_82_9_8_False_GBDT_LGBM_0_nohp,reg,2,82,9,8,False,GBDT,LGBM,0,nohp,0.0071723461151123,True,0.8948226054003812,0.926014521856161
reg_2_82_9_8_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,8,False,mlrnet,mlrnetfast,0,nohp,0.9992184638977052,True,0.9457124461320487,0.9188063009894356
reg_2_82_9_8_False_NN_regularnetfast_0_nohp,reg,2,82,9,8,False,NN,regularnetfast,0,nohp,0.8742964267730713,True,0.962273707024199,0.9418280309258784
reg_2_82_9_9_False_Baseline_Intercept_0_nohp,reg,2,82,9,9,False,Baseline,Intercept,0,nohp,0.0005958080291748,True,-0.0163238292450977,0.0
reg_2_82_9_9_False_GLM_Ridge_0_nohp,reg,2,82,9,9,False,GLM,Ridge,0,nohp,0.0012195110321044,True,0.8875663194545322,0.9053912820419968
reg_2_82_9_9_False_GLM_Lasso_0_nohp,reg,2,82,9,9,False,GLM,Lasso,0,nohp,0.0331745147705078,True,0.8848242605912482,0.9042350037912495
reg_2_82_9_9_False_GLM_Enet_0_nohp,reg,2,82,9,9,False,GLM,Enet,0,nohp,0.0329856872558593,True,0.8858879046008823,0.9044925161693878
reg_2_82_9_9_False_TREE_CART_0_nohp,reg,2,82,9,9,False,TREE,CART,0,nohp,0.0012381076812744,True,0.8140874570654331,1.0
reg_2_82_9_9_False_RF_XRF_0_nohp,reg,2,82,9,9,False,RF,XRF,0,nohp,0.0734360218048095,True,0.8890949545540846,1.0
reg_2_82_9_9_False_GBDT_xgb_sklearn_0_nohp,reg,2,82,9,9,False,GBDT,xgb_sklearn,0,nohp,0.0304386615753173,True,0.8791539513887391,0.9983317854045008
reg_2_82_9_9_False_SVM_Kernel_0_nohp,reg,2,82,9,9,False,SVM,Kernel,0,nohp,0.0012130737304687,True,0.8880134313821069,0.905319439801702
reg_2_82_9_9_False_SVM_NuSVM_0_nohp,reg,2,82,9,9,False,SVM,NuSVM,0,nohp,0.001575231552124,True,0.8064085386237729,0.949020519629928
reg_2_82_9_9_False_NN_MLP_sklearn_0_nohp,reg,2,82,9,9,False,NN,MLP_sklearn,0,nohp,0.0990777015686035,True,0.8372502069623844,0.962020337669396
reg_2_82_9_9_False_RF_RF_0_nohp,reg,2,82,9,9,False,RF,RF,0,nohp,0.1054437160491943,True,0.9137405388956972,0.9777296993999632
reg_2_82_9_9_False_MARS_MARS_0_nohp,reg,2,82,9,9,False,MARS,MARS,0,nohp,0.1361176967620849,True,0.8929363171757634,0.8982486014858178
reg_2_82_9_9_False_GBDT_XGBoost_0_nohp,reg,2,82,9,9,False,GBDT,XGBoost,0,nohp,0.0235829353332519,True,0.8819584080321206,0.9999995508686356
reg_2_82_9_9_False_GBDT_LGBM_0_nohp,reg,2,82,9,9,False,GBDT,LGBM,0,nohp,0.0070207118988037,True,0.8026530916008944,0.9473185462649052
reg_2_82_9_9_False_mlrnet_mlrnetfast_0_nohp,reg,2,82,9,9,False,mlrnet,mlrnetfast,0,nohp,1.0050294399261477,True,0.8956357025506171,0.9542547240460024
reg_2_82_9_9_False_NN_regularnetfast_0_nohp,reg,2,82,9,9,False,NN,regularnetfast,0,nohp,0.9080820083618164,True,0.8174472303832755,0.9863025437196792
reg_3_82_9_0_False_Baseline_Intercept_0_nohp,reg,3,82,9,0,False,Baseline,Intercept,0,nohp,0.1655802726745605,True,-0.2758152357655419,0.0
reg_3_82_9_0_False_GLM_Ridge_0_nohp,reg,3,82,9,0,False,GLM,Ridge,0,nohp,0.0091371536254882,True,0.8481481822674026,0.8632486374418322
reg_3_82_9_0_False_GLM_Lasso_0_nohp,reg,3,82,9,0,False,GLM,Lasso,0,nohp,0.0368261337280273,True,0.8451423562923575,0.8615860720433509
reg_3_82_9_0_False_GLM_Enet_0_nohp,reg,3,82,9,0,False,GLM,Enet,0,nohp,0.0349667072296142,True,0.8427389759495802,0.8614444731073176
reg_3_82_9_0_False_TREE_CART_0_nohp,reg,3,82,9,0,False,TREE,CART,0,nohp,0.0015897750854492,True,0.6785216804516865,1.0
reg_3_82_9_0_False_RF_XRF_0_nohp,reg,3,82,9,0,False,RF,XRF,0,nohp,0.0733096599578857,True,0.8068428670261505,1.0
reg_3_82_9_0_False_GBDT_xgb_sklearn_0_nohp,reg,3,82,9,0,False,GBDT,xgb_sklearn,0,nohp,0.0300540924072265,True,0.8601606463892884,0.9989076539330805
reg_3_82_9_0_False_SVM_Kernel_0_nohp,reg,3,82,9,0,False,SVM,Kernel,0,nohp,0.0144693851470947,True,0.8693858733022117,0.8607377992918741
reg_3_82_9_0_False_SVM_NuSVM_0_nohp,reg,3,82,9,0,False,SVM,NuSVM,0,nohp,0.0019571781158447,True,0.5894423188833554,0.9468397708503274
reg_3_82_9_0_False_NN_MLP_sklearn_0_nohp,reg,3,82,9,0,False,NN,MLP_sklearn,0,nohp,0.079348087310791,True,0.7664638662541189,0.9734757165530052
reg_3_82_9_0_False_RF_RF_0_nohp,reg,3,82,9,0,False,RF,RF,0,nohp,0.107637882232666,True,0.8475134334294985,0.9777106637586496
reg_3_82_9_0_False_MARS_MARS_0_nohp,reg,3,82,9,0,False,MARS,MARS,0,nohp,0.0803554058074951,True,0.9040054462008908,0.8923832385737474
reg_3_82_9_0_False_GBDT_XGBoost_0_nohp,reg,3,82,9,0,False,GBDT,XGBoost,0,nohp,0.0507190227508544,True,0.8718545847874765,0.9999994256336768
reg_3_82_9_0_False_GBDT_LGBM_0_nohp,reg,3,82,9,0,False,GBDT,LGBM,0,nohp,0.0322182178497314,True,0.641912723728405,0.8955705812338525
reg_3_82_9_0_False_mlrnet_mlrnetfast_0_nohp,reg,3,82,9,0,False,mlrnet,mlrnetfast,0,nohp,5.781144618988037,True,0.7148532733357772,0.9190635282298164
reg_3_82_9_0_False_NN_regularnetfast_0_nohp,reg,3,82,9,0,False,NN,regularnetfast,0,nohp,0.8591177463531494,True,0.7261023985220412,0.938847138795012
reg_3_82_9_1_False_Baseline_Intercept_0_nohp,reg,3,82,9,1,False,Baseline,Intercept,0,nohp,0.0006659030914306,True,-0.0730237416025445,0.0
reg_3_82_9_1_False_GLM_Ridge_0_nohp,reg,3,82,9,1,False,GLM,Ridge,0,nohp,0.0017237663269042,True,0.8357186253812657,0.8774641232142613
reg_3_82_9_1_False_GLM_Lasso_0_nohp,reg,3,82,9,1,False,GLM,Lasso,0,nohp,0.036015510559082,True,0.8250395905455655,0.8734632161460655
reg_3_82_9_1_False_GLM_Enet_0_nohp,reg,3,82,9,1,False,GLM,Enet,0,nohp,0.0351519584655761,True,0.8284887683664448,0.8769626919145166
reg_3_82_9_1_False_TREE_CART_0_nohp,reg,3,82,9,1,False,TREE,CART,0,nohp,0.0014715194702148,True,0.7714990483822498,1.0
reg_3_82_9_1_False_RF_XRF_0_nohp,reg,3,82,9,1,False,RF,XRF,0,nohp,0.0734026432037353,True,0.9197187543824502,1.0
reg_3_82_9_1_False_GBDT_xgb_sklearn_0_nohp,reg,3,82,9,1,False,GBDT,xgb_sklearn,0,nohp,0.0306692123413085,True,0.8780722435935527,0.9992016962632654
reg_3_82_9_1_False_SVM_Kernel_0_nohp,reg,3,82,9,1,False,SVM,Kernel,0,nohp,0.0019748210906982,True,0.8363150325198966,0.8774105123523633
reg_3_82_9_1_False_SVM_NuSVM_0_nohp,reg,3,82,9,1,False,SVM,NuSVM,0,nohp,0.0015590190887451,True,0.67629150517917,0.9253111878774488
reg_3_82_9_1_False_NN_MLP_sklearn_0_nohp,reg,3,82,9,1,False,NN,MLP_sklearn,0,nohp,0.1011276245117187,True,0.8829263985051994,0.963636599164658
reg_3_82_9_1_False_RF_RF_0_nohp,reg,3,82,9,1,False,RF,RF,0,nohp,0.1048016548156738,True,0.9034898621406392,0.977855871933252
reg_3_82_9_1_False_MARS_MARS_0_nohp,reg,3,82,9,1,False,MARS,MARS,0,nohp,0.044198989868164,True,0.9151832721818718,0.9090652683007844
reg_3_82_9_1_False_GBDT_XGBoost_0_nohp,reg,3,82,9,1,False,GBDT,XGBoost,0,nohp,0.0221366882324218,True,0.8873997940112351,0.9999995191806949
reg_3_82_9_1_False_GBDT_LGBM_0_nohp,reg,3,82,9,1,False,GBDT,LGBM,0,nohp,0.0070507526397705,True,0.7866834531630447,0.9208813949861928
reg_3_82_9_1_False_mlrnet_mlrnetfast_0_nohp,reg,3,82,9,1,False,mlrnet,mlrnetfast,0,nohp,1.0048301219940186,True,0.7980049710217461,0.977404251359604
reg_3_82_9_1_False_NN_regularnetfast_0_nohp,reg,3,82,9,1,False,NN,regularnetfast,0,nohp,0.8981833457946777,True,0.8323569582339213,0.9526371429131728
reg_3_82_9_2_False_Baseline_Intercept_0_nohp,reg,3,82,9,2,False,Baseline,Intercept,0,nohp,0.0006036758422851,True,-0.0783407814165959,0.0
reg_3_82_9_2_False_GLM_Ridge_0_nohp,reg,3,82,9,2,False,GLM,Ridge,0,nohp,0.001176118850708,True,0.8595969796436823,0.8769209843659631
reg_3_82_9_2_False_GLM_Lasso_0_nohp,reg,3,82,9,2,False,GLM,Lasso,0,nohp,0.0361161231994628,True,0.8606392720528482,0.8775635642933015
reg_3_82_9_2_False_GLM_Enet_0_nohp,reg,3,82,9,2,False,GLM,Enet,0,nohp,0.0352213382720947,True,0.8599757129921545,0.8776291676547596
reg_3_82_9_2_False_TREE_CART_0_nohp,reg,3,82,9,2,False,TREE,CART,0,nohp,0.0013113021850585,True,0.7150588347063693,1.0
reg_3_82_9_2_False_RF_XRF_0_nohp,reg,3,82,9,2,False,RF,XRF,0,nohp,0.0732841491699218,True,0.9122639539026344,1.0
reg_3_82_9_2_False_GBDT_xgb_sklearn_0_nohp,reg,3,82,9,2,False,GBDT,xgb_sklearn,0,nohp,0.0301933288574218,True,0.8374544191727816,0.9989306064802758
reg_3_82_9_2_False_SVM_Kernel_0_nohp,reg,3,82,9,2,False,SVM,Kernel,0,nohp,0.001129150390625,True,0.8638852725734537,0.8765681145223722
reg_3_82_9_2_False_SVM_NuSVM_0_nohp,reg,3,82,9,2,False,SVM,NuSVM,0,nohp,0.0016372203826904,True,0.783149458361964,0.9061880111551978
reg_3_82_9_2_False_NN_MLP_sklearn_0_nohp,reg,3,82,9,2,False,NN,MLP_sklearn,0,nohp,0.0887587070465087,True,0.8504470127413103,0.9613141921180492
reg_3_82_9_2_False_RF_RF_0_nohp,reg,3,82,9,2,False,RF,RF,0,nohp,0.104748249053955,True,0.8829942900815679,0.9743930150347196
reg_3_82_9_2_False_MARS_MARS_0_nohp,reg,3,82,9,2,False,MARS,MARS,0,nohp,0.0200052261352539,True,0.8873777836274389,0.9117437766593268
reg_3_82_9_2_False_GBDT_XGBoost_0_nohp,reg,3,82,9,2,False,GBDT,XGBoost,0,nohp,0.0220887660980224,True,0.90627760379508,0.9999995693786692
reg_3_82_9_2_False_GBDT_LGBM_0_nohp,reg,3,82,9,2,False,GBDT,LGBM,0,nohp,0.0067987442016601,True,0.7448614138030012,0.885409733868911
reg_3_82_9_2_False_mlrnet_mlrnetfast_0_nohp,reg,3,82,9,2,False,mlrnet,mlrnetfast,0,nohp,1.0080666542053225,True,0.8627316268692169,0.9525699889472764
reg_3_82_9_2_False_NN_regularnetfast_0_nohp,reg,3,82,9,2,False,NN,regularnetfast,0,nohp,0.9366090297698976,True,0.9054180179395752,0.9785962472453096
reg_3_82_9_3_False_Baseline_Intercept_0_nohp,reg,3,82,9,3,False,Baseline,Intercept,0,nohp,0.0006039142608642,True,-0.0027408891047246,0.0
reg_3_82_9_3_False_GLM_Ridge_0_nohp,reg,3,82,9,3,False,GLM,Ridge,0,nohp,0.0014042854309082,True,0.8390231731411523,0.8831457321202005
reg_3_82_9_3_False_GLM_Lasso_0_nohp,reg,3,82,9,3,False,GLM,Lasso,0,nohp,0.0378189086914062,True,0.8417277232291416,0.879522330571262
reg_3_82_9_3_False_GLM_Enet_0_nohp,reg,3,82,9,3,False,GLM,Enet,0,nohp,0.0367200374603271,True,0.8418105223963182,0.8792201222069801
reg_3_82_9_3_False_TREE_CART_0_nohp,reg,3,82,9,3,False,TREE,CART,0,nohp,0.0012669563293457,True,0.8649306754727378,1.0
reg_3_82_9_3_False_RF_XRF_0_nohp,reg,3,82,9,3,False,RF,XRF,0,nohp,0.0745232105255127,True,0.925221889709392,1.0
reg_3_82_9_3_False_GBDT_xgb_sklearn_0_nohp,reg,3,82,9,3,False,GBDT,xgb_sklearn,0,nohp,0.0306286811828613,True,0.9148554670224014,0.9987337917717676
reg_3_82_9_3_False_SVM_Kernel_0_nohp,reg,3,82,9,3,False,SVM,Kernel,0,nohp,0.0011909008026123,True,0.8602853742531121,0.8792544371700408
reg_3_82_9_3_False_SVM_NuSVM_0_nohp,reg,3,82,9,3,False,SVM,NuSVM,0,nohp,0.0017108917236328,True,0.6812633405121784,0.9171589727980588
reg_3_82_9_3_False_NN_MLP_sklearn_0_nohp,reg,3,82,9,3,False,NN,MLP_sklearn,0,nohp,0.1077809333801269,True,0.8606218226953379,0.9640984317475222
reg_3_82_9_3_False_RF_RF_0_nohp,reg,3,82,9,3,False,RF,RF,0,nohp,0.1495087146759033,True,0.9227877612038758,0.9766240478758016
reg_3_82_9_3_False_MARS_MARS_0_nohp,reg,3,82,9,3,False,MARS,MARS,0,nohp,0.0425739288330078,True,0.8163181564226021,0.9086487678334092
reg_3_82_9_3_False_GBDT_XGBoost_0_nohp,reg,3,82,9,3,False,GBDT,XGBoost,0,nohp,0.0228872299194335,True,0.9233069287050398,0.9999995690709907
reg_3_82_9_3_False_GBDT_LGBM_0_nohp,reg,3,82,9,3,False,GBDT,LGBM,0,nohp,0.0069940090179443,True,0.7228753438049735,0.9169653563949248
reg_3_82_9_3_False_mlrnet_mlrnetfast_0_nohp,reg,3,82,9,3,False,mlrnet,mlrnetfast,0,nohp,1.0250601768493652,True,0.884554112298138,0.9661557094549316
reg_3_82_9_3_False_NN_regularnetfast_0_nohp,reg,3,82,9,3,False,NN,regularnetfast,0,nohp,0.983712911605835,True,0.8281595588353086,0.9647857856016938
reg_3_82_9_4_False_Baseline_Intercept_0_nohp,reg,3,82,9,4,False,Baseline,Intercept,0,nohp,0.0005791187286376,True,-0.0458371154606731,0.0
reg_3_82_9_4_False_GLM_Ridge_0_nohp,reg,3,82,9,4,False,GLM,Ridge,0,nohp,0.0012092590332031,True,0.9135785229863496,0.8651550982586274
reg_3_82_9_4_False_GLM_Lasso_0_nohp,reg,3,82,9,4,False,GLM,Lasso,0,nohp,0.0362300872802734,True,0.915530315204938,0.861142520640136
reg_3_82_9_4_False_GLM_Enet_0_nohp,reg,3,82,9,4,False,GLM,Enet,0,nohp,0.0347530841827392,True,0.914461699251252,0.859772920971392
reg_3_82_9_4_False_TREE_CART_0_nohp,reg,3,82,9,4,False,TREE,CART,0,nohp,0.0012884140014648,True,0.7224203942831322,1.0
reg_3_82_9_4_False_RF_XRF_0_nohp,reg,3,82,9,4,False,RF,XRF,0,nohp,0.0726752281188964,True,0.7975635282157372,1.0
reg_3_82_9_4_False_GBDT_xgb_sklearn_0_nohp,reg,3,82,9,4,False,GBDT,xgb_sklearn,0,nohp,0.0306589603424072,True,0.7669933757303824,0.9989484938220596
reg_3_82_9_4_False_SVM_Kernel_0_nohp,reg,3,82,9,4,False,SVM,Kernel,0,nohp,0.0011317729949951,True,0.9155913062736138,0.8649205156465433
reg_3_82_9_4_False_SVM_NuSVM_0_nohp,reg,3,82,9,4,False,SVM,NuSVM,0,nohp,0.0015268325805664,True,0.7764509774171509,0.9216138916375792
reg_3_82_9_4_False_NN_MLP_sklearn_0_nohp,reg,3,82,9,4,False,NN,MLP_sklearn,0,nohp,0.1001079082489013,True,0.8306799309223181,0.9719891722557952
reg_3_82_9_4_False_RF_RF_0_nohp,reg,3,82,9,4,False,RF,RF,0,nohp,0.106076955795288,True,0.7871462277948198,0.9848398885149566
reg_3_82_9_4_False_MARS_MARS_0_nohp,reg,3,82,9,4,False,MARS,MARS,0,nohp,0.0080995559692382,True,0.8066620126723335,0.9347307979981436
reg_3_82_9_4_False_GBDT_XGBoost_0_nohp,reg,3,82,9,4,False,GBDT,XGBoost,0,nohp,0.0207204818725585,True,0.7962195457838844,0.9999995992352212
reg_3_82_9_4_False_GBDT_LGBM_0_nohp,reg,3,82,9,4,False,GBDT,LGBM,0,nohp,0.0065290927886962,True,0.7958422741423175,0.905157330099862
reg_3_82_9_4_False_mlrnet_mlrnetfast_0_nohp,reg,3,82,9,4,False,mlrnet,mlrnetfast,0,nohp,1.0044140815734863,True,0.8243212531161894,0.9575057955688426
