id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,R2,R2train
reg_0_109_330_9_False_SVM_NuSVM_0_nohp,reg,0,109,330,9,False,SVM,NuSVM,0,nohp,0.0086045265197753,True,-0.17441058605504667,0.5613811925616002
reg_0_109_330_9_False_NN_MLP_sklearn_0_nohp,reg,0,109,330,9,False,NN,MLP_sklearn,0,nohp,0.0772445201873779,True,-3.2195668031575835,0.9683126384850683
reg_0_109_330_9_False_RF_RF_0_nohp,reg,0,109,330,9,False,RF,RF,0,nohp,0.251535415649414,True,-0.478568697045491,0.8505687980286225
reg_1_1070_15_0_False_Baseline_Intercept_0_nohp,reg,1,1070,15,0,False,Baseline,Intercept,0,nohp,0.1637282371520996,True,-0.0003851871032698462,0.0
reg_1_1070_15_0_False_GLM_Ridge_0_nohp,reg,1,1070,15,0,False,GLM,Ridge,0,nohp,0.0134327411651611,True,0.7875931743037239,0.765372410613366
reg_1_1070_15_0_False_GLM_Lasso_0_nohp,reg,1,1070,15,0,False,GLM,Lasso,0,nohp,0.046661376953125,True,0.7875329266403881,0.7653679057413674
reg_1_1070_15_0_False_GLM_Enet_0_nohp,reg,1,1070,15,0,False,GLM,Enet,0,nohp,0.0396754741668701,True,0.787560784437082,0.7653660535677129
reg_1_1070_15_0_False_TREE_CART_0_nohp,reg,1,1070,15,0,False,TREE,CART,0,nohp,0.0047171115875244,True,0.6988149312804142,0.9945783615326484
reg_1_1070_15_0_False_RF_XRF_0_nohp,reg,1,1070,15,0,False,RF,XRF,0,nohp,0.2478175163269043,True,0.8621264393676498,0.9945783615326484
reg_1_1070_15_0_False_GBDT_xgb_sklearn_0_nohp,reg,1,1070,15,0,False,GBDT,xgb_sklearn,0,nohp,0.082212209701538,True,0.869623231742781,0.8800110240001181
reg_1_1070_15_0_False_SVM_Kernel_0_nohp,reg,1,1070,15,0,False,SVM,Kernel,0,nohp,0.0347521305084228,True,0.7876395901356783,0.7653674105909025
reg_1_1070_15_0_False_SVM_NuSVM_0_nohp,reg,1,1070,15,0,False,SVM,NuSVM,0,nohp,0.1128721237182617,True,0.8556921917750464,0.8284809328866343
reg_1_1070_15_0_False_NN_MLP_sklearn_0_nohp,reg,1,1070,15,0,False,NN,MLP_sklearn,0,nohp,0.508366584777832,True,0.8622199819502278,0.8648925880872996
reg_1_1070_15_0_False_RF_RF_0_nohp,reg,1,1070,15,0,False,RF,RF,0,nohp,0.2693376541137695,True,0.8657740820135145,0.9662179078510816
reg_1_1070_15_1_False_Baseline_Intercept_0_nohp,reg,1,1070,15,1,False,Baseline,Intercept,0,nohp,0.0005719661712646,True,-6.806353490662609e-05,0.0
reg_1_1070_15_1_False_GLM_Ridge_0_nohp,reg,1,1070,15,1,False,GLM,Ridge,0,nohp,0.0014500617980957,True,0.787960663436633,0.7652804322212381
reg_1_1070_15_1_False_GLM_Lasso_0_nohp,reg,1,1070,15,1,False,GLM,Lasso,0,nohp,0.0353424549102783,True,0.7879375011278769,0.7652735298257602
reg_1_1070_15_1_False_GLM_Enet_0_nohp,reg,1,1070,15,1,False,GLM,Enet,0,nohp,0.0348634719848632,True,0.7879196384394183,0.7652723720900183
reg_1_1070_15_1_False_TREE_CART_0_nohp,reg,1,1070,15,1,False,TREE,CART,0,nohp,0.003894567489624,True,0.701700069504155,1.0
reg_1_1070_15_1_False_RF_XRF_0_nohp,reg,1,1070,15,1,False,RF,XRF,0,nohp,0.2382385730743408,True,0.7916105678512554,1.0
reg_1_1070_15_1_False_GBDT_xgb_sklearn_0_nohp,reg,1,1070,15,1,False,GBDT,xgb_sklearn,0,nohp,0.0839862823486328,True,0.8704621138609713,0.8789620356835918
reg_1_1070_15_1_False_SVM_Kernel_0_nohp,reg,1,1070,15,1,False,SVM,Kernel,0,nohp,0.0198757648468017,True,0.7881134122960453,0.7652618436384048
reg_1_1070_15_1_False_SVM_NuSVM_0_nohp,reg,1,1070,15,1,False,SVM,NuSVM,0,nohp,0.1125590801239013,True,0.8599259853814044,0.8277097752553121
reg_1_1070_15_1_False_NN_MLP_sklearn_0_nohp,reg,1,1070,15,1,False,NN,MLP_sklearn,0,nohp,0.6451494693756104,True,0.8522609355288789,0.8692208562879464
reg_1_1070_15_1_False_RF_RF_0_nohp,reg,1,1070,15,1,False,RF,RF,0,nohp,0.2724199295043945,True,0.8399076948168247,0.9716495203177311
reg_1_1070_15_2_False_Baseline_Intercept_0_nohp,reg,1,1070,15,2,False,Baseline,Intercept,0,nohp,0.0005745887756347,True,-0.009642735646263612,0.0
reg_1_1070_15_2_False_GLM_Ridge_0_nohp,reg,1,1070,15,2,False,GLM,Ridge,0,nohp,0.0016260147094726,True,0.7925514306235106,0.762523482970909
reg_1_1070_15_2_False_GLM_Lasso_0_nohp,reg,1,1070,15,2,False,GLM,Lasso,0,nohp,0.0362913608551025,True,0.7923863874829616,0.7625069522146652
reg_1_1070_15_2_False_GLM_Enet_0_nohp,reg,1,1070,15,2,False,GLM,Enet,0,nohp,0.0340261459350585,True,0.792263832177164,0.7625005364557812
reg_1_1070_15_2_False_TREE_CART_0_nohp,reg,1,1070,15,2,False,TREE,CART,0,nohp,0.0038177967071533,True,0.657323011650648,1.0
reg_1_1070_15_2_False_RF_XRF_0_nohp,reg,1,1070,15,2,False,RF,XRF,0,nohp,0.2361435890197754,True,0.8133102598210404,1.0
reg_1_1070_15_2_False_GBDT_xgb_sklearn_0_nohp,reg,1,1070,15,2,False,GBDT,xgb_sklearn,0,nohp,0.0833184719085693,True,0.860878939081719,0.8832158946721119
reg_1_1070_15_2_False_SVM_Kernel_0_nohp,reg,1,1070,15,2,False,SVM,Kernel,0,nohp,0.0204846858978271,True,0.7930487043064766,0.7624588978264419
reg_1_1070_15_2_False_SVM_NuSVM_0_nohp,reg,1,1070,15,2,False,SVM,NuSVM,0,nohp,0.1117236614227294,True,0.8339474108755504,0.8307229071191
reg_1_1070_15_2_False_NN_MLP_sklearn_0_nohp,reg,1,1070,15,2,False,NN,MLP_sklearn,0,nohp,0.6451599597930908,True,0.8470821442396308,0.8717169349046673
reg_1_1070_15_2_False_RF_RF_0_nohp,reg,1,1070,15,2,False,RF,RF,0,nohp,0.2693843841552734,True,0.8220814748189871,0.9739378593262163
reg_1_1070_15_3_False_Baseline_Intercept_0_nohp,reg,1,1070,15,3,False,Baseline,Intercept,0,nohp,0.000565767288208,True,-0.00016485042790015392,0.0
reg_1_1070_15_3_False_GLM_Ridge_0_nohp,reg,1,1070,15,3,False,GLM,Ridge,0,nohp,0.001448631286621,True,0.7327366975775751,0.7793761010958329
reg_1_1070_15_3_False_GLM_Lasso_0_nohp,reg,1,1070,15,3,False,GLM,Lasso,0,nohp,0.0344440937042236,True,0.7327169383543046,0.7793546818084668
reg_1_1070_15_3_False_GLM_Enet_0_nohp,reg,1,1070,15,3,False,GLM,Enet,0,nohp,0.0344519615173339,True,0.7327938728439105,0.7793501888658702
reg_1_1070_15_3_False_TREE_CART_0_nohp,reg,1,1070,15,3,False,TREE,CART,0,nohp,0.0041699409484863,True,0.7609333338782873,0.994530413334558
reg_1_1070_15_3_False_RF_XRF_0_nohp,reg,1,1070,15,3,False,RF,XRF,0,nohp,0.2390611171722412,True,0.7988550944431977,0.994530413334558
reg_1_1070_15_3_False_GBDT_xgb_sklearn_0_nohp,reg,1,1070,15,3,False,GBDT,xgb_sklearn,0,nohp,0.0839071273803711,True,0.8170776857002437,0.8881632046180656
reg_1_1070_15_3_False_SVM_Kernel_0_nohp,reg,1,1070,15,3,False,SVM,Kernel,0,nohp,0.0200445652008056,True,0.7328903489862003,0.7793598870594942
reg_1_1070_15_3_False_SVM_NuSVM_0_nohp,reg,1,1070,15,3,False,SVM,NuSVM,0,nohp,0.1125459671020507,True,0.7932802020435916,0.8434597137954486
reg_1_1070_15_3_False_NN_MLP_sklearn_0_nohp,reg,1,1070,15,3,False,NN,MLP_sklearn,0,nohp,0.5581812858581543,True,0.8096946318119032,0.876398200672368
reg_1_1070_15_3_False_RF_RF_0_nohp,reg,1,1070,15,3,False,RF,RF,0,nohp,0.2700722217559814,True,0.8180369820965387,0.9687960059478308
reg_1_1070_15_4_False_Baseline_Intercept_0_nohp,reg,1,1070,15,4,False,Baseline,Intercept,0,nohp,0.0005609989166259,True,-0.007689295249032835,0.0
reg_1_1070_15_4_False_GLM_Ridge_0_nohp,reg,1,1070,15,4,False,GLM,Ridge,0,nohp,0.0016803741455078,True,0.7463679997191367,0.7748502485008496
reg_1_1070_15_4_False_GLM_Lasso_0_nohp,reg,1,1070,15,4,False,GLM,Lasso,0,nohp,0.0349462032318115,True,0.7464381293423207,0.7748452431251746
reg_1_1070_15_4_False_GLM_Enet_0_nohp,reg,1,1070,15,4,False,GLM,Enet,0,nohp,0.034743309020996,True,0.7465185036613461,0.7748431546503369
reg_1_1070_15_4_False_TREE_CART_0_nohp,reg,1,1070,15,4,False,TREE,CART,0,nohp,0.0039494037628173,True,0.6335522617622418,1.0
reg_1_1070_15_4_False_RF_XRF_0_nohp,reg,1,1070,15,4,False,RF,XRF,0,nohp,0.2389147281646728,True,0.7634128635416177,1.0
reg_1_1070_15_4_False_GBDT_xgb_sklearn_0_nohp,reg,1,1070,15,4,False,GBDT,xgb_sklearn,0,nohp,0.0827181339263916,True,0.7937633758399877,0.8960663590792577
reg_1_1070_15_4_False_SVM_Kernel_0_nohp,reg,1,1070,15,4,False,SVM,Kernel,0,nohp,0.0207934379577636,True,0.7472028185510886,0.7747583830567855
