id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,R2,R2train
reg_2_10656_6_3_GBDT_LGBM_0_nohp,reg,2,10656,6,3,GBDT,LGBM,0,nohp,0.12621593475341797,True,0.5470322074946999,0.5447109768109387
reg_2_10656_6_8_SVM_NuSVM_0_nohp,reg,2,10656,6,8,SVM,NuSVM,0,nohp,5.489459276199341,True,0.542088469983991,0.53053077911648
reg_2_10656_6_8_NN_MLP_sklearn_0_nohp,reg,2,10656,6,8,NN,MLP_sklearn,0,nohp,0.998955488204956,True,0.5481650305183915,0.5309257526894788
reg_2_10656_6_8_RF_RF_0_nohp,reg,2,10656,6,8,RF,RF,0,nohp,0.33280491828918457,True,0.5375180360546482,0.5490638598668596
reg_2_10656_6_9_Baseline_Intercept_0_nohp,reg,2,10656,6,9,Baseline,Intercept,0,nohp,0.0006246566772460938,True,-0.00014704552710065322,0.0
reg_2_10656_6_9_GLM_Ridge_0_nohp,reg,2,10656,6,9,GLM,Ridge,0,nohp,0.002848386764526367,True,0.40020172583010905,0.4029592196505143
reg_2_10656_6_9_GLM_Lasso_0_nohp,reg,2,10656,6,9,GLM,Lasso,0,nohp,0.06038641929626465,True,0.3999171238252208,0.40291919058556047
reg_2_10656_6_9_GLM_Enet_0_nohp,reg,2,10656,6,9,GLM,Enet,0,nohp,0.05897188186645508,True,0.4000049898576725,0.40291150750038396
reg_2_10656_6_9_TREE_CART_0_nohp,reg,2,10656,6,9,TREE,CART,0,nohp,0.004317283630371094,True,0.5350527990646734,0.5497827452659088
reg_2_10656_6_9_RF_XRF_0_nohp,reg,2,10656,6,9,RF,XRF,0,nohp,0.31734704971313477,True,0.5360228585530795,0.5497827452659088
reg_2_10656_6_9_GBDT_xgb_sklearn_0_nohp,reg,2,10656,6,9,GBDT,xgb_sklearn,0,nohp,0.19234704971313477,True,0.5409278129497087,0.5411359289661547
reg_2_10656_6_3_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,3,mlrnet,mlrnetfast,0,nohp,3.6010985374450684,True,0.5459992628450201,0.5385729856639657
reg_2_10656_6_3_NN_regularnetfast_0_nohp,reg,2,10656,6,3,NN,regularnetfast,0,nohp,1.4961466789245605,True,0.5420872736588247,0.5354959164032518
reg_2_10656_6_4_MARS_MARS_0_nohp,reg,2,10656,6,4,MARS,MARS,0,nohp,0.05850338935852051,True,0.4449327672941925,0.42009531396670374
reg_2_10656_6_4_GBDT_XGBoost_0_nohp,reg,2,10656,6,4,GBDT,XGBoost,0,nohp,0.34451842308044434,True,0.5453466284114439,0.5462126323128518
reg_2_10656_6_4_GBDT_LGBM_0_nohp,reg,2,10656,6,4,GBDT,LGBM,0,nohp,0.12507319450378418,True,0.5463809991005485,0.5433438984192113
reg_2_10656_6_4_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,4,mlrnet,mlrnetfast,0,nohp,3.4949569702148438,True,0.5410756262230325,0.5303817601197909
reg_2_10656_6_9_SVM_Kernel_0_nohp,reg,2,10656,6,9,SVM,Kernel,0,nohp,7.63307523727417,True,0.40029259876191436,0.402945782033583
reg_2_10656_6_4_NN_regularnetfast_0_nohp,reg,2,10656,6,4,NN,regularnetfast,0,nohp,1.4819722175598145,True,0.5405462489393057,0.5355618832328818
reg_2_10656_6_5_MARS_MARS_0_nohp,reg,2,10656,6,5,MARS,MARS,0,nohp,0.05771946907043457,True,0.418066282868246,0.4254393225541957
reg_2_10656_6_5_GBDT_XGBoost_0_nohp,reg,2,10656,6,5,GBDT,XGBoost,0,nohp,0.3064582347869873,True,0.5292886129491128,0.5509622816966203
reg_2_10656_6_5_GBDT_LGBM_0_nohp,reg,2,10656,6,5,GBDT,LGBM,0,nohp,0.1251518726348877,True,0.536668188493265,0.5466379799799709
reg_2_10656_6_5_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,5,mlrnet,mlrnetfast,0,nohp,3.4921648502349854,True,0.5401835803104487,0.5378579060133252
reg_2_10656_6_9_SVM_NuSVM_0_nohp,reg,2,10656,6,9,SVM,NuSVM,0,nohp,4.822972059249878,True,0.536423948955703,0.5333120047565885
reg_2_10656_6_5_NN_regularnetfast_0_nohp,reg,2,10656,6,5,NN,regularnetfast,0,nohp,1.514976978302002,True,0.5368723944656033,0.5371306873821945
reg_2_10656_6_6_MARS_MARS_0_nohp,reg,2,10656,6,6,MARS,MARS,0,nohp,0.0565640926361084,True,0.4229895858820979,0.42578712198284707
reg_2_10656_6_9_NN_MLP_sklearn_0_nohp,reg,2,10656,6,9,NN,MLP_sklearn,0,nohp,1.3074367046356201,True,0.5394859765752313,0.5349530456469516
reg_2_10656_6_6_GBDT_XGBoost_0_nohp,reg,2,10656,6,6,GBDT,XGBoost,0,nohp,0.3491976261138916,True,0.5145119567596311,0.552794374826507
reg_2_10656_6_6_GBDT_LGBM_0_nohp,reg,2,10656,6,6,GBDT,LGBM,0,nohp,0.12697958946228027,True,0.5304819425065987,0.5476332142025306
reg_2_10656_6_9_RF_RF_0_nohp,reg,2,10656,6,9,RF,RF,0,nohp,0.3304767608642578,True,0.5371593296434822,0.549473867878563
reg_3_6479_72_0_Baseline_Intercept_0_nohp,reg,3,6479,72,0,Baseline,Intercept,0,nohp,0.1680903434753418,True,-3.937025869760191e-07,0.0
reg_3_6479_72_0_GLM_Ridge_0_nohp,reg,3,6479,72,0,GLM,Ridge,0,nohp,0.05351114273071289,True,0.8956333436103349,0.8990457247961634
reg_3_6479_72_0_GLM_Lasso_0_nohp,reg,3,6479,72,0,GLM,Lasso,0,nohp,0.13456344604492188,True,0.895956133867222,0.8987881460216809
reg_3_6479_72_0_GLM_Enet_0_nohp,reg,3,6479,72,0,GLM,Enet,0,nohp,0.10989665985107422,True,0.8959472173376333,0.8988005181447912
reg_3_6479_72_0_TREE_CART_0_nohp,reg,3,6479,72,0,TREE,CART,0,nohp,0.06836366653442383,True,0.82293074848302,1.0
reg_2_10656_6_6_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,6,mlrnet,mlrnetfast,0,nohp,3.5612475872039795,True,0.5342957882330203,0.541060873104094
reg_2_10656_6_6_NN_regularnetfast_0_nohp,reg,2,10656,6,6,NN,regularnetfast,0,nohp,1.5317134857177734,True,0.5326766085007716,0.5371640845433572
reg_2_10656_6_7_MARS_MARS_0_nohp,reg,2,10656,6,7,MARS,MARS,0,nohp,0.05662894248962402,True,0.4081937725254595,0.4290928696234594
reg_2_10656_6_7_GBDT_XGBoost_0_nohp,reg,2,10656,6,7,GBDT,XGBoost,0,nohp,0.3420546054840088,True,0.5141619574659033,0.5544844279230077
reg_2_10656_6_7_GBDT_LGBM_0_nohp,reg,2,10656,6,7,GBDT,LGBM,0,nohp,0.13051581382751465,True,0.5191005709558583,0.550398110953795
reg_3_6479_72_0_RF_XRF_0_nohp,reg,3,6479,72,0,RF,XRF,0,nohp,4.5903480052948,True,0.9023928062120452,1.0
reg_3_6479_72_0_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,0,GBDT,xgb_sklearn,0,nohp,1.2213964462280273,True,0.8990887920169383,0.9157856752982598
reg_2_10656_6_7_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,7,mlrnet,mlrnetfast,0,nohp,3.7114486694335938,True,0.5241193182303544,0.5452214101385411
reg_3_6479_72_0_SVM_Kernel_0_nohp,reg,3,6479,72,0,SVM,Kernel,0,nohp,2.103701114654541,True,0.8956333445597511,0.8990457247917591
reg_2_10656_6_7_NN_regularnetfast_0_nohp,reg,2,10656,6,7,NN,regularnetfast,0,nohp,1.5567805767059326,True,0.522914844716565,0.5425051045773117
reg_2_10656_6_8_MARS_MARS_0_nohp,reg,2,10656,6,8,MARS,MARS,0,nohp,0.06946420669555664,True,0.44245152582172564,0.4208110016819586
reg_2_10656_6_8_GBDT_XGBoost_0_nohp,reg,2,10656,6,8,GBDT,XGBoost,0,nohp,0.33701062202453613,True,0.5333912371320495,0.5496286431972186
reg_2_10656_6_8_GBDT_LGBM_0_nohp,reg,2,10656,6,8,GBDT,LGBM,0,nohp,0.13083362579345703,True,0.5473169095156905,0.54398359292361
reg_2_10656_6_8_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,8,mlrnet,mlrnetfast,0,nohp,3.4894442558288574,True,0.5496955292655907,0.5361909897504153
reg_2_10656_6_8_NN_regularnetfast_0_nohp,reg,2,10656,6,8,NN,regularnetfast,0,nohp,1.500239372253418,True,0.5451445076070762,0.5347377110430673
reg_2_10656_6_9_MARS_MARS_0_nohp,reg,2,10656,6,9,MARS,MARS,0,nohp,0.0612330436706543,True,0.42499351103140315,0.4253013264557022
reg_2_10656_6_9_GBDT_XGBoost_0_nohp,reg,2,10656,6,9,GBDT,XGBoost,0,nohp,0.3357245922088623,True,0.5349088426908708,0.5497800936573046
reg_2_10656_6_9_GBDT_LGBM_0_nohp,reg,2,10656,6,9,GBDT,LGBM,0,nohp,0.1344609260559082,True,0.5439005689660863,0.544996701424967
reg_2_10656_6_9_mlrnet_mlrnetfast_0_nohp,reg,2,10656,6,9,mlrnet,mlrnetfast,0,nohp,3.5555827617645264,True,0.5401145406111765,0.5406119095100674
reg_2_10656_6_9_NN_regularnetfast_0_nohp,reg,2,10656,6,9,NN,regularnetfast,0,nohp,1.5374538898468018,True,0.536457795329596,0.5388400305288823
reg_3_6479_72_0_SVM_NuSVM_0_nohp,reg,3,6479,72,0,SVM,NuSVM,0,nohp,18.061578035354614,True,0.8735229534839747,0.919598429075842
reg_3_6479_72_0_NN_MLP_sklearn_0_nohp,reg,3,6479,72,0,NN,MLP_sklearn,0,nohp,3.9136064052581787,True,0.8278309521747507,0.9757144721311308
reg_3_6479_72_0_RF_RF_0_nohp,reg,3,6479,72,0,RF,RF,0,nohp,4.130491733551025,True,0.9078402524489584,0.987524857629181
reg_3_6479_72_1_Baseline_Intercept_0_nohp,reg,3,6479,72,1,Baseline,Intercept,0,nohp,0.0009071826934814453,True,-0.0020063881935474814,0.0
reg_3_6479_72_1_GLM_Ridge_0_nohp,reg,3,6479,72,1,GLM,Ridge,0,nohp,0.02284407615661621,True,0.901411544359936,0.8976113153504458
reg_3_6479_72_1_GLM_Lasso_0_nohp,reg,3,6479,72,1,GLM,Lasso,0,nohp,0.10701751708984375,True,0.9018779656473768,0.897136068691522
reg_3_6479_72_1_GLM_Enet_0_nohp,reg,3,6479,72,1,GLM,Enet,0,nohp,0.11319947242736816,True,0.9019154278325778,0.8971516125042367
reg_3_6479_72_1_TREE_CART_0_nohp,reg,3,6479,72,1,TREE,CART,0,nohp,0.06683230400085449,True,0.7913174877290584,1.0
reg_3_6479_72_1_RF_XRF_0_nohp,reg,3,6479,72,1,RF,XRF,0,nohp,4.507577180862427,True,0.9031317017285563,1.0
reg_3_6479_72_1_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,1,GBDT,xgb_sklearn,0,nohp,1.2032389640808105,True,0.9053837264330742,0.9149621116457702
reg_3_6479_72_0_MARS_MARS_0_nohp,reg,3,6479,72,0,MARS,MARS,0,nohp,0.3971133232116699,True,0.8951170662037445,0.8978736798819817
reg_3_6479_72_1_SVM_Kernel_0_nohp,reg,3,6479,72,1,SVM,Kernel,0,nohp,2.093369960784912,True,0.9015077971769059,0.8976080165406592
reg_3_6479_72_0_GBDT_XGBoost_0_nohp,reg,3,6479,72,0,GBDT,XGBoost,0,nohp,1.5423479080200195,True,0.8931785120330222,0.9898969489066463
reg_3_6479_72_0_GBDT_LGBM_0_nohp,reg,3,6479,72,0,GBDT,LGBM,0,nohp,0.22087860107421875,True,0.900550369781205,0.9637374578294676
reg_3_6479_72_0_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,0,mlrnet,mlrnetfast,0,nohp,6.51273775100708,True,0.8896045650576276,0.9180308785417529
reg_3_6479_72_0_NN_regularnetfast_0_nohp,reg,3,6479,72,0,NN,regularnetfast,0,nohp,0.9747858047485352,True,0.879151020855559,0.8961972355588943
reg_3_6479_72_1_SVM_NuSVM_0_nohp,reg,3,6479,72,1,SVM,NuSVM,0,nohp,17.869815587997437,True,0.8887744589313812,0.9175413489881635
reg_3_6479_72_1_NN_MLP_sklearn_0_nohp,reg,3,6479,72,1,NN,MLP_sklearn,0,nohp,4.274444818496704,True,0.8248458001758279,0.9756550316625685
reg_3_6479_72_1_RF_RF_0_nohp,reg,3,6479,72,1,RF,RF,0,nohp,4.12993597984314,True,0.9070087283446763,0.9874866812135873
reg_3_6479_72_2_Baseline_Intercept_0_nohp,reg,3,6479,72,2,Baseline,Intercept,0,nohp,0.0006492137908935547,True,-0.00029150205571570886,0.0
reg_3_6479_72_2_GLM_Ridge_0_nohp,reg,3,6479,72,2,GLM,Ridge,0,nohp,0.023273468017578125,True,0.9007144278142725,0.8978534273628613
reg_3_6479_72_2_GLM_Lasso_0_nohp,reg,3,6479,72,2,GLM,Lasso,0,nohp,0.1121668815612793,True,0.9014455023568868,0.8975913084517676
reg_3_6479_72_2_GLM_Enet_0_nohp,reg,3,6479,72,2,GLM,Enet,0,nohp,0.11901593208312988,True,0.9014905256093035,0.8976022335399659
reg_3_6479_72_2_TREE_CART_0_nohp,reg,3,6479,72,2,TREE,CART,0,nohp,0.06748509407043457,True,0.8187592517659015,1.0
reg_3_6479_72_1_MARS_MARS_0_nohp,reg,3,6479,72,1,MARS,MARS,0,nohp,0.28888368606567383,True,0.9004004864985576,0.8961568130212614
reg_3_6479_72_1_GBDT_XGBoost_0_nohp,reg,3,6479,72,1,GBDT,XGBoost,0,nohp,1.5130000114440918,True,0.8961230941474184,0.988360059753571
reg_3_6479_72_1_GBDT_LGBM_0_nohp,reg,3,6479,72,1,GBDT,LGBM,0,nohp,0.19491004943847656,True,0.9026253851956215,0.9617331792073562
reg_3_6479_72_2_RF_XRF_0_nohp,reg,3,6479,72,2,RF,XRF,0,nohp,4.502397775650024,True,0.9030249050141156,1.0
reg_3_6479_72_1_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,1,mlrnet,mlrnetfast,0,nohp,1.841491937637329,True,0.8950404551889647,0.9157366997567138
reg_3_6479_72_2_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,2,GBDT,xgb_sklearn,0,nohp,1.2050023078918457,True,0.9060821359191727,0.915021580111512
reg_0_109_330_0_GBDT_CAT_0_nohp,reg,0,109,330,0,GBDT,CAT,0,nohp,69.4910888671875,True,0.18664981266845215,0.9950630739889973
reg_3_6479_72_1_NN_regularnetfast_0_nohp,reg,3,6479,72,1,NN,regularnetfast,0,nohp,1.0846714973449707,True,0.8811587276727697,0.8892769372131388
reg_3_6479_72_2_SVM_Kernel_0_nohp,reg,3,6479,72,2,SVM,Kernel,0,nohp,2.0937952995300293,True,0.9007642474963954,0.8978499461565242
reg_0_109_330_0_mlrnet_mlrnetstandard_0_nohp,reg,0,109,330,0,mlrnet,mlrnetstandard,0,nohp,8.047161102294922,True,-0.001577522070362436,0.22849773144439778
reg_0_109_330_0_mlrnet_mlrnetresblock_0_nohp,reg,0,109,330,0,mlrnet,mlrnetresblock,0,nohp,3.3390274047851562,True,0.04494801543447802,0.33379450974463754
reg_0_109_330_0_NN_regularnetstandard_0_nohp,reg,0,109,330,0,NN,regularnetstandard,0,nohp,2.0610733032226562,True,0.003945946752140217,0.19747179417342764
reg_0_109_330_0_NN_regularnetresblock_0_nohp,reg,0,109,330,0,NN,regularnetresblock,0,nohp,3.8661983013153076,True,0.050556553901061396,0.26584970263503216
reg_3_6479_72_2_SVM_NuSVM_0_nohp,reg,3,6479,72,2,SVM,NuSVM,0,nohp,17.999964952468872,True,0.8815104056274723,0.91601751649634
reg_3_6479_72_2_NN_MLP_sklearn_0_nohp,reg,3,6479,72,2,NN,MLP_sklearn,0,nohp,4.315024137496948,True,0.8210195916883523,0.976312994844967
reg_3_6479_72_2_RF_RF_0_nohp,reg,3,6479,72,2,RF,RF,0,nohp,4.121830701828003,True,0.9120732860363258,0.9873882910896482
reg_3_6479_72_3_Baseline_Intercept_0_nohp,reg,3,6479,72,3,Baseline,Intercept,0,nohp,0.0006279945373535156,True,-5.47775320898225e-05,0.0
reg_3_6479_72_3_GLM_Ridge_0_nohp,reg,3,6479,72,3,GLM,Ridge,0,nohp,0.02391648292541504,True,0.8960607233990181,0.8989288131322466
reg_3_6479_72_3_GLM_Lasso_0_nohp,reg,3,6479,72,3,GLM,Lasso,0,nohp,0.10446023941040039,True,0.8962067423317099,0.8983963579002058
reg_3_6479_72_3_GLM_Enet_0_nohp,reg,3,6479,72,3,GLM,Enet,0,nohp,0.1091623306274414,True,0.8962882192531992,0.89852423238888
reg_3_6479_72_3_TREE_CART_0_nohp,reg,3,6479,72,3,TREE,CART,0,nohp,0.06819725036621094,True,0.8371668300856089,1.0
reg_3_6479_72_2_MARS_MARS_0_nohp,reg,3,6479,72,2,MARS,MARS,0,nohp,0.2855391502380371,True,0.9014795648770363,0.896134213933964
reg_3_6479_72_2_GBDT_XGBoost_0_nohp,reg,3,6479,72,2,GBDT,XGBoost,0,nohp,1.5188884735107422,True,0.8895411953146749,0.9910708735126453
reg_3_6479_72_2_GBDT_LGBM_0_nohp,reg,3,6479,72,2,GBDT,LGBM,0,nohp,0.19749951362609863,True,0.9077748903373078,0.9634099475836356
reg_3_6479_72_2_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,2,mlrnet,mlrnetfast,0,nohp,1.7731304168701172,True,0.8919871593755675,0.9206883210953242
reg_3_6479_72_3_RF_XRF_0_nohp,reg,3,6479,72,3,RF,XRF,0,nohp,4.5322585105896,True,0.9006715427474594,1.0
reg_3_6479_72_2_NN_regularnetfast_0_nohp,reg,3,6479,72,2,NN,regularnetfast,0,nohp,0.9979181289672852,True,0.8754981471729629,0.8947812952216738
reg_3_6479_72_3_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,3,GBDT,xgb_sklearn,0,nohp,1.2033534049987793,True,0.9037042542441863,0.9155439576163971
reg_3_6479_72_3_SVM_Kernel_0_nohp,reg,3,6479,72,3,SVM,Kernel,0,nohp,2.089446544647217,True,0.8960923178561023,0.8989252709274177
reg_3_6479_72_3_SVM_NuSVM_0_nohp,reg,3,6479,72,3,SVM,NuSVM,0,nohp,17.910054206848145,True,0.871976876935856,0.9184958223592969
reg_3_6479_72_3_NN_MLP_sklearn_0_nohp,reg,3,6479,72,3,NN,MLP_sklearn,0,nohp,4.269210577011108,True,0.8256334039389734,0.9773484709016482
reg_3_6479_72_3_RF_RF_0_nohp,reg,3,6479,72,3,RF,RF,0,nohp,4.132585048675537,True,0.9137253520212305,0.987352301010736
reg_3_6479_72_4_Baseline_Intercept_0_nohp,reg,3,6479,72,4,Baseline,Intercept,0,nohp,0.00067138671875,True,-7.245046240278441e-06,0.0
reg_3_6479_72_4_GLM_Ridge_0_nohp,reg,3,6479,72,4,GLM,Ridge,0,nohp,0.02353644371032715,True,0.8971431792910434,0.898733256448532
reg_3_6479_72_4_GLM_Lasso_0_nohp,reg,3,6479,72,4,GLM,Lasso,0,nohp,0.10537457466125488,True,0.8969232406466474,0.8983783527004413
reg_3_6479_72_4_GLM_Enet_0_nohp,reg,3,6479,72,4,GLM,Enet,0,nohp,0.10731697082519531,True,0.8968748318509092,0.8983930455423536
reg_3_6479_72_4_TREE_CART_0_nohp,reg,3,6479,72,4,TREE,CART,0,nohp,0.06656002998352051,True,0.8410653638489747,1.0
reg_3_6479_72_3_MARS_MARS_0_nohp,reg,3,6479,72,3,MARS,MARS,0,nohp,0.27965450286865234,True,0.8955742635670764,0.8973737109592961
reg_3_6479_72_4_RF_XRF_0_nohp,reg,3,6479,72,4,RF,XRF,0,nohp,4.5003886222839355,True,0.9054232966634594,1.0
reg_3_6479_72_4_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,4,GBDT,xgb_sklearn,0,nohp,1.1998622417449951,True,0.9041798019523433,0.9148108151998926
reg_3_6479_72_3_GBDT_XGBoost_0_nohp,reg,3,6479,72,3,GBDT,XGBoost,0,nohp,1.5124952793121338,True,0.8948978535850652,0.9884766725411044
reg_3_6479_72_3_GBDT_LGBM_0_nohp,reg,3,6479,72,3,GBDT,LGBM,0,nohp,0.19800519943237305,True,0.9101202242046397,0.9624831681537002
reg_3_6479_72_4_SVM_Kernel_0_nohp,reg,3,6479,72,4,SVM,Kernel,0,nohp,2.085674285888672,True,0.8971518846027725,0.8987323228573638
reg_3_6479_72_3_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,3,mlrnet,mlrnetfast,0,nohp,1.8473658561706543,True,0.8889334727619852,0.9272804205903725
reg_3_6479_72_3_NN_regularnetfast_0_nohp,reg,3,6479,72,3,NN,regularnetfast,0,nohp,0.9725768566131592,True,0.8763166950958744,0.8949104236763773
reg_0_109_330_1_GBDT_CAT_0_nohp,reg,0,109,330,1,GBDT,CAT,0,nohp,58.31199908256531,True,-0.20294794114867631,0.9942640873659127
reg_0_109_330_1_mlrnet_mlrnetstandard_0_nohp,reg,0,109,330,1,mlrnet,mlrnetstandard,0,nohp,3.3295741081237793,True,-0.19811083640494198,0.8253648455193163
reg_0_109_330_1_mlrnet_mlrnetresblock_0_nohp,reg,0,109,330,1,mlrnet,mlrnetresblock,0,nohp,3.364903688430786,True,-0.04059971494406733,0.7779617331630065
reg_0_109_330_1_NN_regularnetstandard_0_nohp,reg,0,109,330,1,NN,regularnetstandard,0,nohp,2.049755334854126,True,0.02157584582416794,0.7410563560252733
reg_0_109_330_1_NN_regularnetresblock_0_nohp,reg,0,109,330,1,NN,regularnetresblock,0,nohp,4.021624326705933,True,-0.3222545210925838,0.84828321745838
reg_3_6479_72_4_SVM_NuSVM_0_nohp,reg,3,6479,72,4,SVM,NuSVM,0,nohp,18.179452180862427,True,0.8700220823125819,0.9157214058187917
reg_3_6479_72_4_NN_MLP_sklearn_0_nohp,reg,3,6479,72,4,NN,MLP_sklearn,0,nohp,3.907449960708618,True,0.8505611671881964,0.9752168723807444
reg_3_6479_72_4_RF_RF_0_nohp,reg,3,6479,72,4,RF,RF,0,nohp,4.133416175842285,True,0.9107220365014002,0.9872984770379702
reg_3_6479_72_5_Baseline_Intercept_0_nohp,reg,3,6479,72,5,Baseline,Intercept,0,nohp,0.0006940364837646484,True,-2.250376414547617e-06,0.0
reg_3_6479_72_5_GLM_Ridge_0_nohp,reg,3,6479,72,5,GLM,Ridge,0,nohp,0.024141311645507812,True,0.9045614745556584,0.896631868457321
reg_3_6479_72_5_GLM_Lasso_0_nohp,reg,3,6479,72,5,GLM,Lasso,0,nohp,0.10790181159973145,True,0.90474640970463,0.8963552322006931
reg_3_6479_72_5_GLM_Enet_0_nohp,reg,3,6479,72,5,GLM,Enet,0,nohp,0.11417341232299805,True,0.9047119327027633,0.896366750344997
reg_3_6479_72_5_TREE_CART_0_nohp,reg,3,6479,72,5,TREE,CART,0,nohp,0.0666799545288086,True,0.8335019049417658,1.0
reg_3_6479_72_4_MARS_MARS_0_nohp,reg,3,6479,72,4,MARS,MARS,0,nohp,0.2782623767852783,True,0.8963580629238791,0.8972369737461969
reg_3_6479_72_5_RF_XRF_0_nohp,reg,3,6479,72,5,RF,XRF,0,nohp,4.525291442871094,True,0.900735840535397,1.0
reg_3_6479_72_5_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,5,GBDT,xgb_sklearn,0,nohp,1.202237844467163,True,0.9090607567334689,0.9141822913529636
reg_3_6479_72_4_GBDT_XGBoost_0_nohp,reg,3,6479,72,4,GBDT,XGBoost,0,nohp,1.5174071788787842,True,0.8993539101026313,0.9892896648127076
reg_3_6479_72_4_GBDT_LGBM_0_nohp,reg,3,6479,72,4,GBDT,LGBM,0,nohp,0.19680500030517578,True,0.9113871561147773,0.9622287287034496
reg_3_6479_72_5_SVM_Kernel_0_nohp,reg,3,6479,72,5,SVM,Kernel,0,nohp,2.0902390480041504,True,0.9045812511139156,0.8966292846775834
reg_3_6479_72_4_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,4,mlrnet,mlrnetfast,0,nohp,1.7936668395996094,True,0.8948596314540135,0.9173074653394723
reg_3_6479_72_4_NN_regularnetfast_0_nohp,reg,3,6479,72,4,NN,regularnetfast,0,nohp,1.0062928199768066,True,0.8873003577435846,0.9679551333436658
reg_3_6479_72_5_SVM_NuSVM_0_nohp,reg,3,6479,72,5,SVM,NuSVM,0,nohp,18.33022451400757,True,0.8738261844013502,0.9172773454895523
reg_3_6479_72_5_NN_MLP_sklearn_0_nohp,reg,3,6479,72,5,NN,MLP_sklearn,0,nohp,3.816932201385498,True,0.8479593292397608,0.9748714376019206
reg_3_6479_72_5_RF_RF_0_nohp,reg,3,6479,72,5,RF,RF,0,nohp,4.129610061645508,True,0.9116114774254849,0.9873802141296814
reg_3_6479_72_6_Baseline_Intercept_0_nohp,reg,3,6479,72,6,Baseline,Intercept,0,nohp,0.0006330013275146484,True,-0.0006864152162093795,0.0
reg_3_6479_72_6_GLM_Ridge_0_nohp,reg,3,6479,72,6,GLM,Ridge,0,nohp,0.022724390029907227,True,0.8913705141576918,0.9001661288593907
reg_3_6479_72_6_GLM_Lasso_0_nohp,reg,3,6479,72,6,GLM,Lasso,0,nohp,0.11138176918029785,True,0.8914153204814376,0.8999572656649993
reg_3_6479_72_6_GLM_Enet_0_nohp,reg,3,6479,72,6,GLM,Enet,0,nohp,0.11827206611633301,True,0.8914211690158115,0.8999644651411425
reg_3_6479_72_5_MARS_MARS_0_nohp,reg,3,6479,72,5,MARS,MARS,0,nohp,0.27999210357666016,True,0.9047752725794774,0.8950827888468967
reg_3_6479_72_6_TREE_CART_0_nohp,reg,3,6479,72,6,TREE,CART,0,nohp,0.0682363510131836,True,0.829034438161721,1.0
reg_3_6479_72_5_GBDT_XGBoost_0_nohp,reg,3,6479,72,5,GBDT,XGBoost,0,nohp,1.4965674877166748,True,0.8998279766178077,0.9882395470904701
reg_3_6479_72_5_GBDT_LGBM_0_nohp,reg,3,6479,72,5,GBDT,LGBM,0,nohp,0.19389772415161133,True,0.913595788295706,0.9634935963293324
reg_3_6479_72_5_mlrnet_mlrnetfast_0_nohp,reg,3,6479,72,5,mlrnet,mlrnetfast,0,nohp,1.772245168685913,True,0.8968525704144461,0.9199159581630416
reg_3_6479_72_5_NN_regularnetfast_0_nohp,reg,3,6479,72,5,NN,regularnetfast,0,nohp,0.9948616027832031,True,0.8785436773006647,0.9652019846341654
reg_3_6479_72_6_RF_XRF_0_nohp,reg,3,6479,72,6,RF,XRF,0,nohp,4.52622389793396,True,0.9028230186596911,1.0
reg_3_6479_72_6_GBDT_xgb_sklearn_0_nohp,reg,3,6479,72,6,GBDT,xgb_sklearn,0,nohp,1.204310417175293,True,0.8984016244982516,0.9164439260596565
reg_3_6479_72_6_SVM_Kernel_0_nohp,reg,3,6479,72,6,SVM,Kernel,0,nohp,2.0884978771209717,True,0.8913903969297223,0.9001713371470778
reg_0_109_330_2_GBDT_CAT_0_nohp,reg,0,109,330,2,GBDT,CAT,0,nohp,57.40885400772095,True,0.004396368655363081,0.9598833469399796
reg_0_109_330_2_mlrnet_mlrnetstandard_0_nohp,reg,0,109,330,2,mlrnet,mlrnetstandard,0,nohp,3.2370824813842773,True,0.2519335152122638,0.42565992636071204
reg_0_109_330_2_mlrnet_mlrnetresblock_0_nohp,reg,0,109,330,2,mlrnet,mlrnetresblock,0,nohp,3.365614414215088,True,0.3389656400939396,0.4928873578833366
reg_0_109_330_2_NN_regularnetstandard_0_nohp,reg,0,109,330,2,NN,regularnetstandard,0,nohp,2.0827157497406006,True,0.2185863057812205,0.413731260972222
reg_3_6479_72_6_SVM_NuSVM_0_nohp,reg,3,6479,72,6,SVM,NuSVM,0,nohp,18.14361262321472,True,0.8686408502217028,0.9196417545855018
